dog_id,dog_id_link,registered_name,registered_name_link,call_name,registration_#,whelp_date,deceased,dna_reg_#,cert_test_by,tested,cert_#___report_#,findings,test_date,total_dogs_in_pedigree:,3,oldest_generation:,0,529,9,pct_blood,occurs
14459,Dog_Detail?DogID=14459,EUR-AM'S CLOE,Dog_Detail?DogID=14459,,WP62321102 (AKC),"Apr 20, 1995",,,,,,,,,,,,,,,
70674,Dog_Detail?DogID=70674,EUR-AM'S CONTESSA BELLA DI HELENA,Dog_Detail?DogID=70674,,WS04779005 (AKC),"Nov 7, 2002",,,,,,,,,,,,,,,
77821,Dog_Detail?DogID=77821,EUR-AM'S COURT JESTER JASPER,Dog_Detail?DogID=77821,JASPER,WP92391604 (AKC),"May 12, 1999","Aug 1, 2003",,,,,,,,,,,,,,
80328,Dog_Detail?DogID=80328,EUR-AM'S CUPID,Dog_Detail?DogID=80328,POKIE,WR04405105 (AKC),"Sep 11, 2001",,,,,,,,,,,,,,,
52159,Dog_Detail?DogID=52159,EUR-AM'S CURIE MARIE,Dog_Detail?DogID=52159,CURIE,WP81975206 (AKC),"Sep 21, 1997","May 10, 2007",,,,,,,,,,,,,,
36958,Dog_Detail?DogID=36958,EUR-AM'S CZAR,Dog_Detail?DogID=36958,,WP96927002 (AKC),"Jan 30, 2000",,V367460 (AKC),,,,,,,,,,,,,
46597,Dog_Detail?DogID=46597,EUR-AM'S CZAREWICH,Dog_Detail?DogID=46597,,WP96927003 (AKC),"Jan 30, 2000",,,,,,,,,,,,,,,
36455,Dog_Detail?DogID=36455,EUR-AM'S CZARINA HEIDI BEAR,Dog_Detail?DogID=36455,HEIDI,WP90084304 (AKC),"Feb 19, 1999","Aug 25, 2008",,,,,,,,,,,,,,
58587,Dog_Detail?DogID=58587,EUR-AM'S DAISY II,Dog_Detail?DogID=58587,,WS16923003 (AKC),"Mar 28, 2006",,,,,,,,,,,,,,,
46674,Dog_Detail?DogID=46674,EUR-AM'S DIESEL VON PETROL,Dog_Detail?DogID=46674,,WR07166604 (AKC),"Apr 7, 2002",,,,,,,,,,,,,,,
150255,Dog_Detail?DogID=150255,EUR-AM'S DINGUS MCGEE AB,Dog_Detail?DogID=150255,,WS52234202 (AKC),"Dec 16, 2015",,,,,,,,,,,,,,,
39043,Dog_Detail?DogID=39043,EUR-AM'S DOLLY GIRL,Dog_Detail?DogID=39043,,WR00044801 (AKC),"Jul 8, 2000","Aug 1, 2012",,,,,,,,,,,,,,
14457,Dog_Detail?DogID=14457,EUR-AM'S DOOGIE HAUSER,Dog_Detail?DogID=14457,,WP63076101 (AKC),"May 30, 1995",,,,,,,,,,,,,,,
16044,Dog_Detail?DogID=16044,EUR-AM'S E,Dog_Detail?DogID=16044,,WP66786904 (AKC),"Sep 29, 1995",,,,,,,,,,,,,,,
15201,Dog_Detail?DogID=15201,EUR-AM'S EINSTEIN BAER,Dog_Detail?DogID=15201,EINSTEIN,WP91943403 (AKC),"May 9, 1999","Nov 14, 2007",V256737 (AKC),,,,,,,,,,,,,
16573,Dog_Detail?DogID=16573,EUR-AM'S ELENA,Dog_Detail?DogID=16573,,WP66786906 (AKC),"Sep 29, 1995",,,,,,,,,,,,,,,
29405,Dog_Detail?DogID=29405,EUR-AM'S ELVIS DI HELENA,Dog_Detail?DogID=29405,,WS13125603 (AKC),"Apr 22, 2004",,,,,,,,,,,,,,,
82453,Dog_Detail?DogID=82453,EURAM'S EMMA BLUE MYERS,Dog_Detail?DogID=82453,,WS36697505 (AKC),"Jan 18, 2011",,,,,,,,,,,,,,,
70676,Dog_Detail?DogID=70676,EUR-AM'S EMMY-LOU,Dog_Detail?DogID=70676,,WS15232601 (AKC),"Oct 30, 2004",Yes-no date,,,,,,,,,,,,,,
14458,Dog_Detail?DogID=14458,EUR-AM'S ENOUGH ALREADY,Dog_Detail?DogID=14458,READY,WP66786902 (AKC),"Sep 29, 1995","Jan 12, 2004",V96327 (AKC),,,,,,,,,,,,,
15630,Dog_Detail?DogID=15630,EUR-AM'S ES GABRIELLE,Dog_Detail?DogID=15630,GABBY,WP66786907 (AKC),"Sep 29, 1995",,,,,,,,,,,,,,,
16045,Dog_Detail?DogID=16045,EUR-AM'S ES' SAMPSON,Dog_Detail?DogID=16045,,WP66786908 (AKC),"Sep 29, 1995",,,,,,,,,,,,,,,
29321,Dog_Detail?DogID=29321,EUR-AM'S FANCY FREE,Dog_Detail?DogID=29321,FANCY,WS15461802 (AKC),"Jun 10, 2005",,,,,,,,,,,,,,,
46672,Dog_Detail?DogID=46672,EUR-AM'S FERGUS,Dog_Detail?DogID=46672,FERGUS,WS17317202 (AKC),"Jan 31, 2006","Jan 11, 2012",,,,,,,,,,,,,,
20153,Dog_Detail?DogID=20153,GD BERNI VON EPPENHAIN,Dog_Detail?DogID=20153,,WR02635204 (AKC),"Apr 9, 2001",,,,,,,,,,,,,,,
43129,Dog_Detail?DogID=43129,GLORY DAYS AT WRIGLEY FIELD,Dog_Detail?DogID=43129,WRIGLEY,WS13031306 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
19489,Dog_Detail?DogID=19489,GLORY DAYS BASEL VON MEISTER,Dog_Detail?DogID=19489,BASEL,WR02635206 (AKC),"Apr 9, 2001","Feb 26, 2012",,,,,,,,,,,,,,
18661,Dog_Detail?DogID=18661,GLORY DAYS BELLA MIA ABBY,Dog_Detail?DogID=18661,,WS04353508 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
18662,Dog_Detail?DogID=18662,GLORY DAYS BRIDGET,Dog_Detail?DogID=18662,,WS04353509 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
20152,Dog_Detail?DogID=20152,GLORY DAYS CHLOE VON PINA,Dog_Detail?DogID=20152,,WR07399202 (AKC),"Oct 14, 2002",,,,,,,,,,,,,,,
20151,Dog_Detail?DogID=20151,GLORY DAYS CLEVELAND VD PINA,Dog_Detail?DogID=20151,,WR07399201 (AKC),"Oct 14, 2002",,,,,,,,,,,,,,,
43130,Dog_Detail?DogID=43130,GLORY DAYS CRUSH ON YOU,Dog_Detail?DogID=43130,,WS13031307 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
18729,Dog_Detail?DogID=18729,GLORY DAYS DAIKA VON TINKA,Dog_Detail?DogID=18729,DAIKA,WR07399303 (AKC),"Oct 25, 2002",,V344932 (AKC),,,,,,,,,,,,,
43124,Dog_Detail?DogID=43124,GLORY DAYS DAKOTA'S DESTINY,Dog_Detail?DogID=43124,,WS13031301 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
59262,Dog_Detail?DogID=59262,GLORY DAYS DANTE'S DREAM,Dog_Detail?DogID=59262,,WS25223703 (AKC),"Feb 16, 2008",,,,,,,,,,,,,,,
18731,Dog_Detail?DogID=18731,GLORY DAYS DESMOND VON TINKA,Dog_Detail?DogID=18731,,WR07399302 (AKC),"Oct 25, 2002",,,,,,,,,,,,,,,
18730,Dog_Detail?DogID=18730,GLORY DAYS DUSTEN VON TINKA,Dog_Detail?DogID=18730,,WR07399301 (AKC),"Oct 25, 2002",,,,,,,,,,,,,,,
43125,Dog_Detail?DogID=43125,GLORY DAYS HEART OF STONE,Dog_Detail?DogID=43125,,WS13031302 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
18660,Dog_Detail?DogID=18660,GLORY DAYS HEIDI VON ABBY,Dog_Detail?DogID=18660,,WS04353506 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
43127,Dog_Detail?DogID=43127,GLORY DAYS JAKES BIG EASY,Dog_Detail?DogID=43127,,WS13031304 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
18654,Dog_Detail?DogID=18654,GLORY DAYS KONA LILIKOI,Dog_Detail?DogID=18654,,WS04353507 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
18655,Dog_Detail?DogID=18655,GLORY DAYS LILY VON ABBY,Dog_Detail?DogID=18655,,WS04353501 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
59260,Dog_Detail?DogID=59260,GLORY DAYS LUCY CAROL LAKE,Dog_Detail?DogID=59260,,WS25223701 (AKC),"Feb 16, 2008",,,,,,,,,,,,,,,
43128,Dog_Detail?DogID=43128,GLORY DAYS MS. CONGENIALITY,Dog_Detail?DogID=43128,,WS13031305 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
45923,Dog_Detail?DogID=45923,GLORY DAYS OTIS VON ABBY,Dog_Detail?DogID=45923,,WS04353502 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
43126,Dog_Detail?DogID=43126,GLORY DAYS ROSALITA,Dog_Detail?DogID=43126,,WS13031303 (AKC),"Jan 30, 2005",,,,,,,,,,,,,,,
18659,Dog_Detail?DogID=18659,GLORY DAYS SASHA VON ABBY,Dog_Detail?DogID=18659,,WS04353505 (AKC),"Jun 5, 2003",,,,,,,,,,,,,,,
18657,Dog_Detail?DogID=18657,GLORY DAYS TRUMAN VON ABBY,Dog_Detail?DogID=18657,,WS04353503 (AKC),"Jun 5, 2003",,V290944 (AKC),,,,,,,,,,,,,
18658,Dog_Detail?DogID=18658,GLORY DAYS TURBO DIESEL,Dog_Detail?DogID=18658,,WS04353504 (AKC),"Jun 5, 2003",,V280614 (AKC),,,,,,,,,,,,,
20154,Dog_Detail?DogID=20154,GLORYDAYS BAILEY VON MEISTER,Dog_Detail?DogID=20154,,WR02635201 (AKC),"Apr 9, 2001",,,,,,,,,,,,,,,
20156,Dog_Detail?DogID=20156,GLORYDAYS BARRET VON MEISTER,Dog_Detail?DogID=20156,,WR02635203 (AKC),"Apr 9, 2001",,,,,,,,,,,,,,,
59263,Dog_Detail?DogID=59263,GLORYDAYS BLACK BEATRICE,Dog_Detail?DogID=59263,,WS25223704 (AKC),"Feb 16, 2008",,,,,,,,,,,,,,,
20157,Dog_Detail?DogID=20157,GLORYDAYS BOGART VON MEISTER,Dog_Detail?DogID=20157,,WR02635205 (AKC),"Apr 9, 2001",,,,,,,,,,,,,,,
59261,Dog_Detail?DogID=59261,GLORYDAYS BORDEAUX N BRIE OF MOUNTAIN VIEW FARMS,Dog_Detail?DogID=59261,BRIE,WS25223702 (AKC),"Feb 16, 2008","Jul 26, 2017",V659720 (AKC),,,,,,,,,,,,,
20155,Dog_Detail?DogID=20155,GLORYDAYS BOSCOE VON MEISTER,Dog_Detail?DogID=20155,BOSCO,WR02635202 (AKC),"Apr 9, 2001","Aug 1, 2009",,,,,,,,,,,,,,
59265,Dog_Detail?DogID=59265,GLORYDAYS DEJA VU DAYDREAMER,Dog_Detail?DogID=59265,DEJAVU,WS25223706 (AKC),"Feb 16, 2008",,V659024 (AKC),,,,,,,,,,,,,
59264,Dog_Detail?DogID=59264,GLORYDAYS SAMPSON VON THUNDER,Dog_Detail?DogID=59264,,WS25223705 (AKC),"Feb 16, 2008",,,,,,,,,,,,,,,
108582,Dog_Detail?DogID=108582,MOUNTAIN VIEW FARMS GLORYDAYS LIVING THE LEGEND,Dog_Detail?DogID=108582,COACH,WS40580002 (AKC),"Dec 12, 2011",,V725171 (AKC),,,,,,,,,,,,,
108584,Dog_Detail?DogID=108584,MOUNTAIN VIEW FARMS GLORYDAYS LUNA SATURNI,Dog_Detail?DogID=108584,,WS40580005 (AKC),"Dec 12, 2011",,,,,,,,,,,,,,,
108583,Dog_Detail?DogID=108583,MOUNTAIN VIEW FARMS GLORYDAYS MOCHA,Dog_Detail?DogID=108583,,WS40580004 (AKC),"Dec 12, 2011",,,,,,,,,,,,,,,
108581,Dog_Detail?DogID=108581,MOUNTAIN VIEW FARMS GLORYDAYS MY LITTLE PONY,Dog_Detail?DogID=108581,,WS40580001 (AKC),"Dec 12, 2011",,,,,,,,,,,,,,,
105910,Dog_Detail?DogID=105910,MOUNTAIN VIEW FARMS GLORYDAYS PIPE DOWN LIL' MISS,Dog_Detail?DogID=105910,PIPER,WS40580003 (AKC),"Dec 12, 2011","Jul 22, 2019",V782858 (AKC),,,,,,,,,,,,,
101877,Dog_Detail?DogID=101877,MOUNTAIN VIEW FARMS GLORYDAYS SHELDONS BOLD THEORY,Dog_Detail?DogID=101877,SHELDON,WS40580006 (AKC),"Dec 12, 2011",Yes-no date,,,,,,,,,,,,,,
18656,Dog_Detail?DogID=18656,TENNESCOTT GLORY DAYS LTD.ED.,Dog_Detail?DogID=18656,,WR02670201 (AKC),"Mar 30, 2001",,V599528 (AKC),,,,,,,,,,,,,
15657,Dog_Detail?DogID=15657,ABENDLIED'S BLAKE OF SKYLANDS,Dog_Detail?DogID=15657,,WP66449601 (AKC),"Aug 21, 1995",,,,,,,,,,,,,,,
10334,Dog_Detail?DogID=10334,ABENDLIED'S WESTMINSTER ABBE,Dog_Detail?DogID=10334,,WP43377302 (AKC),"Jul 25, 1992",,,,,,,,,,,,,,,
11348,Dog_Detail?DogID=11348,ALPEN'S BARRY V ABENDLIED,Dog_Detail?DogID=11348,,WP43377304 (AKC),"Jul 25, 1992",,,,,,,,,,,,,,,
97734,Dog_Detail?DogID=97734,AARE BEAR,Dog_Detail?DogID=97734,AARE,WS36367703 (AKC),"Dec 27, 2010","Jan 21, 2021",,,,,,,,,,,,,,
72501,Dog_Detail?DogID=72501,ADO JOHNSON,Dog_Detail?DogID=72501,ADO,WR07025604 (AKC),"Jun 13, 2002",,,,,,,,,,,,,,,
42722,Dog_Detail?DogID=42722,BALOO III,Dog_Detail?DogID=42722,BALOO,WS14690803 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
72505,Dog_Detail?DogID=72505,BARNEY,Dog_Detail?DogID=72505,BARNEY,,"May 2, 2009",,,,,,,,,,,,,,,
97612,Dog_Detail?DogID=97612,BEAU MORPHEUS OF SIX ACRES,Dog_Detail?DogID=97612,,WS34405601 (AKC),"Jun 3, 2010",,,,,,,,,,,,,,,
72515,Dog_Detail?DogID=72515,BELLE,Dog_Detail?DogID=72515,BELLE,,"Sep 6, 2005",,,,,,,,,,,,,,,
72519,Dog_Detail?DogID=72519,BERKELEY OF SIX ACRES,Dog_Detail?DogID=72519,BERKELEY,WS26156204 (AKC),"May 5, 2008",,,,,,,,,,,,,,,
72498,Dog_Detail?DogID=72498,BIG BOY BLUE OF SIX ACRES,Dog_Detail?DogID=72498,BLUE,WS18497602 (AKC),"Jul 13, 2006",,,,,,,,,,,,,,,
66075,Dog_Detail?DogID=66075,BODHISATTVA OF SIX ACRES,Dog_Detail?DogID=66075,BOHDI,WS23914702 (AKC),"Oct 12, 2007",,,,,,,,,,,,,,,
72511,Dog_Detail?DogID=72511,BRIDGET,Dog_Detail?DogID=72511,BRIDGET,,"Oct 12, 2007",,,,,,,,,,,,,,,
72521,Dog_Detail?DogID=72521,BUDDY OF SIX ACRES,Dog_Detail?DogID=72521,BUDDY,WS26156206 (AKC),"May 5, 2008",,,,,,,,,,,,,,,
72512,Dog_Detail?DogID=72512,CODY,Dog_Detail?DogID=72512,CODY,,"Oct 12, 2007",,,,,,,,,,,,,,,
72516,Dog_Detail?DogID=72516,DUGGAN,Dog_Detail?DogID=72516,DUGGAN,,"May 5, 2008",,,,,,,,,,,,,,,
97735,Dog_Detail?DogID=97735,EMMETAL,Dog_Detail?DogID=97735,EMME,WS36367702 (AKC),"Dec 27, 2010","Feb 10, 2023",,,,,,,,,,,,,,
28214,Dog_Detail?DogID=28214,GRETA NEAL OF SIX ACRES,Dog_Detail?DogID=28214,GRETTA,WS06842004 (AKC),"Nov 22, 2003",,,,,,,,,,,,,,,
72517,Dog_Detail?DogID=72517,HARLEY WILSHIRE OF SIX ACRES,Dog_Detail?DogID=72517,HARLEY,WS26156202 (AKC),"May 5, 2008",,,,,,,,,,,,,,,
42721,Dog_Detail?DogID=42721,"HAULIN' HARLEY ""D"" OF SIX ACRES",Dog_Detail?DogID=42721,HARLEY,WS14690802 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
72502,Dog_Detail?DogID=72502,HOOPSTER,Dog_Detail?DogID=72502,HOOPSTER,,"Jun 13, 2002",,,,,,,,,,,,,,,
72492,Dog_Detail?DogID=72492,JULIE,Dog_Detail?DogID=72492,JULIE,,"Jul 13, 2006",,,,,,,,,,,,,,,
72520,Dog_Detail?DogID=72520,KASEY OF SIX ACRES,Dog_Detail?DogID=72520,KASEY,WS26156205 (AKC),"May 5, 2008",,,,,,,,,,,,,,,
72496,Dog_Detail?DogID=72496,KATIE'S DOG NIKKI OF SIX ACRES,Dog_Detail?DogID=72496,NIKKI,WS18497607 (AKC),"Jul 13, 2006",,,,,,,,,,,,,,,
28212,Dog_Detail?DogID=28212,MAGGIE RODRIGUEZ OF SIX ACRES,Dog_Detail?DogID=28212,MAGGIE,WS06842002 (AKC),"Nov 22, 2003",,,,,,,,,,,,,,,
136009,Dog_Detail?DogID=136009,MAVERICK'S TOP GUN OF SIX ACRES,Dog_Detail?DogID=136009,MAVERICK,WS34405607 (AKC),"Jun 3, 2010",,,,,,,,,,,,,,,
28215,Dog_Detail?DogID=28215,MELODY'S GRACIE OF SIX ACRES,Dog_Detail?DogID=28215,GRACIE,WS06842005 (AKC),"Nov 22, 2003",,,,,,,,,,,,,,,
72497,Dog_Detail?DogID=72497,MISS GRACIE OF SIX ACRES,Dog_Detail?DogID=72497,,WS18497601 (AKC),"Jul 13, 2006",,,,,,,,,,,,,,,
42720,Dog_Detail?DogID=42720,MYSTERIOUS MARNIE MAIRE OF SIX ACRES,Dog_Detail?DogID=42720,MARNIE,WS14690809 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
72523,Dog_Detail?DogID=72523,ONSLOW,Dog_Detail?DogID=72523,ONSLOW,,"Nov 22, 2003",,,,,,,,,,,,,,,
28213,Dog_Detail?DogID=28213,ONSLOW'S AMERICAN IDOL,Dog_Detail?DogID=28213,SHERMAN,WS06842003 (AKC),"Nov 22, 2003",,,,,,,,,,,,,,,
20933,Dog_Detail?DogID=20933,PRINCESS DAISY OF SIX ACRES,Dog_Detail?DogID=20933,PRINCESS,WR07025603 (AKC),"Jun 13, 2002",,,,,,,,,,,,,,,
72522,Dog_Detail?DogID=72522,PUCK,Dog_Detail?DogID=72522,PUCK,,"Nov 22, 2003","Nov 13, 2010",,,,,,,,,,,,,,
66077,Dog_Detail?DogID=66077,QUEEN ANNE'S LACE OF SIX ACRES,Dog_Detail?DogID=66077,LACEY,WS23914708 (AKC),"Oct 12, 2007",,,,,,,,,,,,,,,
72500,Dog_Detail?DogID=72500,REECIE,Dog_Detail?DogID=72500,REECIE,,"Jun 13, 2002",,,,,,,,,,,,,,,
72495,Dog_Detail?DogID=72495,ROCCO VON BEHREN OF SIX ACRES,Dog_Detail?DogID=72495,ROCKY,WS18497606 (AKC),"Jul 13, 2006",,,,,,,,,,,,,,,
72513,Dog_Detail?DogID=72513,ROCKY,Dog_Detail?DogID=72513,ROCKY,,"Sep 6, 2005",,,,,,,,,,,,,,,
42724,Dog_Detail?DogID=42724,ROCKY MOUNTAIN JK OF SIX ACRES,Dog_Detail?DogID=42724,ROCKY,WS14690807 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
72518,Dog_Detail?DogID=72518,ROSIE,Dog_Detail?DogID=72518,ROSIE,,"May 5, 2008",,,,,,,,,,,,,,,
72524,Dog_Detail?DogID=72524,RUCKUS JOHNSON,Dog_Detail?DogID=72524,RUCKUS,WR06010602 (AKC),"Nov 30, 2001",,,,,,,,,,,,,,,
72514,Dog_Detail?DogID=72514,SATCHMO,Dog_Detail?DogID=72514,SATCHMO,,"Sep 6, 2005",,,,,,,,,,,,,,,
72507,Dog_Detail?DogID=72507,SCOUT,Dog_Detail?DogID=72507,SCOUT,,"May 2, 2009",,,,,,,,,,,,,,,
66073,Dog_Detail?DogID=66073,SIX ACRES AS SHARP AS A BLADE,Dog_Detail?DogID=66073,BLADE,WS23914705 (AKC),"Oct 12, 2007",,,,,,,,,,,,,,,
66074,Dog_Detail?DogID=66074,SIX ACRES BRODEE BEAR,Dog_Detail?DogID=66074,BRODEE,WS23914701 (AKC),"Oct 12, 2007",,,,,,,,,,,,,,,
72508,Dog_Detail?DogID=72508,SIX ACRES' IZZY CHECKIN' ME OUT?,Dog_Detail?DogID=72508,IZZY,WS30245707 (AKC),"May 2, 2009",,,,,,,,,,,,,,,
72493,Dog_Detail?DogID=72493,SIX ACRES' ONE ELLA VA GAL,Dog_Detail?DogID=72493,ELLA,WS30245705 (AKC),"May 2, 2009",,,,,,,,,,,,,,,
66420,Dog_Detail?DogID=66420,SIX ACRES' REACH FOR THE SKY,Dog_Detail?DogID=66420,SKY,WS18497604 (AKC),"Jul 13, 2006",,,,,,,,,,,,,,,
72503,Dog_Detail?DogID=72503,SIX ACRES TAKING FLIGHT,Dog_Detail?DogID=72503,JET,WS30245701 (AKC),"May 2, 2009",,,,,,,,,,,,,,,
72499,Dog_Detail?DogID=72499,SPARTI MAY,Dog_Detail?DogID=72499,SPARTI,WR07025601 (AKC),"Jun 13, 2002",,,,,,,,,,,,,,,
42725,Dog_Detail?DogID=42725,SPENCER TRACY OF SIX ACRES,Dog_Detail?DogID=42725,SPENCER,WS14690808 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
72504,Dog_Detail?DogID=72504,TIBERIUS,Dog_Detail?DogID=72504,TIBERIUS,WS30245702,"May 2, 2009",,,,,,,,,,,,,,,
72509,Dog_Detail?DogID=72509,TOBY,Dog_Detail?DogID=72509,TOBY,,"May 2, 2009",,,,,,,,,,,,,,,
72590,Dog_Detail?DogID=72590,UNKNOWN,Dog_Detail?DogID=72590,BERNER,,"Jul 13, 2006",,,,,,,,,,,,,,,
42723,Dog_Detail?DogID=42723,VICTORIA'S SECRET OF SIX ACRES,Dog_Detail?DogID=42723,LILLY,WS14690806 (AKC),"Sep 6, 2005",,,,,,,,,,,,,,,
66076,Dog_Detail?DogID=66076,WRIGLEY SAPICK OF SIX ACRES,Dog_Detail?DogID=66076,WRIGLEY,WS23914707 (AKC),"Oct 12, 2007",,,,,,,,,,,,,,,
72506,Dog_Detail?DogID=72506,YOGI,Dog_Detail?DogID=72506,YOGI,,"May 2, 2009",,,,,,,,,,,,,,,
72510,Dog_Detail?DogID=72510,YUKON,Dog_Detail?DogID=72510,YUKON,,"Oct 12, 2007",,,,,,,,,,,,,,,
67460,Dog_Detail?DogID=67460,BELLA'S APRIL UNO OF WHITEASH FARM,Dog_Detail?DogID=67460,APRIL,WS29297401 (AKC),"Jan 10, 2009",,V570382 (AKC),,,,,,,,,,,,,
83730,Dog_Detail?DogID=83730,BELLA'S MAY APPLE OF WHITEASH FARM,Dog_Detail?DogID=83730,MAY,WS38023601 (AKC),"Jun 30, 2011","Dec, 2022",V663690 (AKC),,,,,,,,,,,,,
65589,Dog_Detail?DogID=65589,BLUE MT'S ANABELLE OF WHITEASH FARM,Dog_Detail?DogID=65589,ANABELLE,WS29297403 (AKC),"Jan 10, 2009","Sep 27, 2019",V571049 (AKC),,,,,,,,,,,,,
118891,Dog_Detail?DogID=118891,LIONHEARTS NO GOOD DEED UNPUNISHED,Dog_Detail?DogID=118891,SUKI,WS44272002 (AKC),"Jun 22, 2013",,,,,,,,,,,,,,,
100720,Dog_Detail?DogID=100720,WHITEASH FARM BERNER QUEEN OF HEARTS,Dog_Detail?DogID=100720,,WS38023502 (AKC),"Jan 11, 2011",,,,,,,,,,,,,,,
100016,Dog_Detail?DogID=100016,WHITEASH FARM BERNERS FIREWORKS MAX,Dog_Detail?DogID=100016,MAX,,"Dec 31, 2010","Feb 6, 2020",,,,,,,,,,,,,,
80074,Dog_Detail?DogID=80074,WHITEASH FARM BERNERS LADY LUCK,Dog_Detail?DogID=80074,SCARLETT MARIE,WS38023501 (AKC),"Jan 11, 2011",,,,,,,,,,,,,,,
79873,Dog_Detail?DogID=79873,WHITEASH FARM BERNERS LET IT RIDE,Dog_Detail?DogID=79873,ZEUS,WS38023507 (AKC),"Jan 11, 2011",,,,,,,,,,,,,,,
108835,Dog_Detail?DogID=108835,WHITEASH FARMS ALI (FORMERLY BUBBLE),Dog_Detail?DogID=108835,ALI,WS36264002,"Dec 31, 2010",,,,,,,,,,,,,,,
119543,Dog_Detail?DogID=119543,WHITEASH FARM'S AUTUMN,Dog_Detail?DogID=119543,,WS45886502,"Nov 14, 2013",,,,,,,,,,,,,,,
119544,Dog_Detail?DogID=119544,WHITEASH FARM'S BLESSING,Dog_Detail?DogID=119544,,WS45886503,"Nov 14, 2013",,,,,,,,,,,,,,,
119542,Dog_Detail?DogID=119542,WHITEASH FARM'S GUINNESS AND HARP IS A BLK AND TAN,Dog_Detail?DogID=119542,HARPER,WS45886501 (AKC),"Nov 14, 2013",,,,,,,,,,,,,,,
100719,Dog_Detail?DogID=100719,WHITEASH FARM'S HIGH ROLLER,Dog_Detail?DogID=100719,LEO,WS38023504 (AKC),"Jan 11, 2011",,,,,,,,,,,,,,,
119545,Dog_Detail?DogID=119545,WHITEASH FARM'S LUCKY,Dog_Detail?DogID=119545,,WS45886505 (AKC),"Nov 14, 2013",,,,,,,,,,,,,,,
119540,Dog_Detail?DogID=119540,WHITEASH FARM'S PICNIC IN THE SUMMER,Dog_Detail?DogID=119540,,WS44272007,"Jun 22, 2013",,,,,,,,,,,,,,,
119539,Dog_Detail?DogID=119539,WHITEASH FARM'S PICNIC SURFER GIRL,Dog_Detail?DogID=119539,,WS44272006,"Jun 22, 2013",,,,,,,,,,,,,,,
118893,Dog_Detail?DogID=118893,WHITEASH FARM'S SUMMER RAIN,Dog_Detail?DogID=118893,,WS44272004,"Jun 22, 2013",,,,,,,,,,,,,,,
118892,Dog_Detail?DogID=118892,WHITEASH FARM'S SUNSHINE,Dog_Detail?DogID=118892,,WS44272001,"Jun 22, 2013",,,,,,,,,,,,,,,
118890,Dog_Detail?DogID=118890,WHITEASH FARM'S UNDER THE BOARDWALK,Dog_Detail?DogID=118890,GUS,WS44272003 (AKC),"Jun 22, 2013",,,,,,,,,,,,,,,
194081,Dog_Detail?DogID=194081,CAPGRAS,Dog_Detail?DogID=194081,CAPGRAS,,"May 16, 2019",,,,,,,,,,,,,,,
194082,Dog_Detail?DogID=194082,CAPGRAS' ROCKY RUN,Dog_Detail?DogID=194082,MIA,WS64667006,"May 16, 2019",,,,,,,,,,,,,,,
194083,Dog_Detail?DogID=194083,"DAFFODILS ""DAFFY"" ON THE RIDGE",Dog_Detail?DogID=194083,,WS64667003,"May 16, 2019",,,,,,,,,,,,,,,
194084,Dog_Detail?DogID=194084,DIEGO GUERRA SOLANO,Dog_Detail?DogID=194084,,WS64667007,"May 16, 2019",,,,,,,,,,,,,,,
168401,Dog_Detail?DogID=168401,HUNTER'S RUN LUNA,Dog_Detail?DogID=168401,LUNA,WS65467708 (AKC),"Jul 30, 2019",,,,,,,,,,,,,,,
227824,Dog_Detail?DogID=227824,HUNTER'S RUN PATRICIA,Dog_Detail?DogID=227824,PATTY,WS85138301 (AKC),"Nov 10, 2024",,,,,,,,,,,,,,,
227823,Dog_Detail?DogID=227823,HUNTER'S RUN PHOEBE,Dog_Detail?DogID=227823,PHOEBE,WS83522101 (AKC),"Apr 16, 2024",,,,,,,,,,,,,,,
221052,Dog_Detail?DogID=221052,HUNTER'S RUN PRUDENCE,Dog_Detail?DogID=221052,PRU,WS74483501 (AKC),"Nov 14, 2021",,,,,,,,,,,,,,,
194085,Dog_Detail?DogID=194085,OSIRIS,Dog_Detail?DogID=194085,,WS64667008,"May 16, 2019",,,,,,,,,,,,,,,
